query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Segafredo,,Coffee shop,Coffee shop,coffee shops,,"College of Computer Science and Engineering, 617, Dhahran 34754",None,"College of Computer Science and Engineering, 617",Dhahran,34754,,,Saudi Arabia,SA,26.1483155,50.092839,Asia/Riyadh,,False,3.7,3.0,"https://search.google.com/local/reviews?placeid=ChIJ-bUo2ljZST4RdY3aBkFJ5JU&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",1.0,0.0,0.0,0.0,2.0,,,,,"{""Monday"": ""8 AM-5 PM"", ""Tuesday"": ""8 AM-5 PM"", ""Wednesday"": ""8 AM-5 PM"", ""Thursday"": ""8 AM-5 PM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""8 AM-5 PM""}",Monday: 8 AM-5 PM | Tuesday: 8 AM-5 PM | Wednesday: 8 AM-5 PM | Thursday: 8 AM-5 PM | Friday: Closed | Saturday: Closed | Sunday: 8 AM-5 PM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Coffee"": true}, ""Dining options"": {""Dessert"": true}, ""Atmosphere"": {""Casual"": true}, ""Payments"": {""Credit cards"": true}}",,,,,False,None,Segafredo,,,,,,"https://www.google.com/maps/place/Segafredo/@26.1483155,50.092839,14z/data=!4m8!1m2!2m1!1sSegafredo!3m4!1s0x3e49d958da28b5f9:0x95e4494106da8d75!8m2!3d26.1483155!4d50.092839",ChIJ-bUo2ljZST4RdY3aBkFJ5JU,0x3e49d958da28b5f9:0x95e4494106da8d75,10800838349977980277,10800838349977980277,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",MANTOROSE,https://mantorose.com.sa/,Coffee shop,Coffee shop,coffee shops,+966 50 946 8303,"Fursan Ave, Gharb Al Dhahran, طريق الجادة الشرقية، المجمع التجاري, Dammam",Gharb Al Dhahran,"Fursan Ave, طريق الجادة الشرقية، المجمع التجاري",Dammam,None,,,Saudi Arabia,SA,26.3090023,50.1290062,Asia/Riyadh,,False,3.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJDxHKvevnST4RiHIZa7RhA-4&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}",1.0,0.0,0.0,0.0,1.0,61.0,https://lh5.googleusercontent.com/p/AF1QipNDyrh3Q3cXkVkI8nOzmudPyD-v-ZvzXgyOLODX=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNDyrh3Q3cXkVkI8nOzmudPyD-v-ZvzXgyOLODX=w1600-h1000-k-no,,"{""Monday"": ""6 AM-10 PM"", ""Tuesday"": ""6 AM-10 PM"", ""Wednesday"": ""6 AM-10 PM"", ""Thursday"": ""6 AM-10 PM"", ""Friday"": ""6 AM-10 PM"", ""Saturday"": ""6 AM-10 PM"", ""Sunday"": ""6 AM-10 PM""}",Monday: 6 AM-10 PM | Tuesday: 6 AM-10 PM | Wednesday: 6 AM-10 PM | Thursday: 6 AM-10 PM | Friday: 6 AM-10 PM | Saturday: 6 AM-10 PM | Sunday: 6 AM-10 PM,,,OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""Takeaway"": true, ""Dine-in"": true, ""Delivery"": false}, ""Offerings"": {""Coffee"": true}, ""Dining options"": {""Seating"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Family friendly"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",$$,,https://lh3.googleusercontent.com/-FzD3Y7TEiBI/AAAAAAAAAAI/AAAAAAAAAAA/Pna6w7N5bwY/s44-p-k-no-ns-nd/photo.jpg,,True,115715692856740810852,MANTOROSE,https://www.google.com/maps/contrib/115715692856740810852,,,,,"https://www.google.com/maps/place/MANTOROSE/@26.3090023,50.1290062,14z/data=!4m8!1m2!2m1!1sMANTOROSE!3m4!1s0x3e49e7ebbdca110f:0xee0361b46b197288!8m2!3d26.3090023!4d50.1290062",ChIJDxHKvevnST4RiHIZa7RhA-4,0x3e49e7ebbdca110f:0xee0361b46b197288,17150659233475818120,-1296084840233733496,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Joffrey's جوفريز,http://joffreysme.com/,Coffee shop,Coffee shop,coffee shops,+966 56 293 2563,"Gharb Al Dhahran, 6130 Aramco Building 9108, Dhahran",Gharb Al Dhahran,"Gharb Al Dhahran, 6130 Aramco Building 9108",Dhahran,None,,,Saudi Arabia,SA,26.313939299999998,50.1215358,Asia/Riyadh,,False,5.0,2.0,"https://search.google.com/local/reviews?placeid=ChIJSbCyMyHnST4RPclYrjppMgc&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",0.0,0.0,0.0,0.0,2.0,5.0,https://lh5.googleusercontent.com/p/AF1QipN6XXbxotKO4Q-8g-TasbaJus65Wc48c22AZYMJ=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN6XXbxotKO4Q-8g-TasbaJus65Wc48c22AZYMJ=w1600-h1000-k-no,,"{""Monday"": ""7 AM-4 PM"", ""Tuesday"": ""7 AM-4 PM"", ""Wednesday"": ""7 AM-4 PM"", ""Thursday"": ""7 AM-4 PM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""7 AM-4 PM""}",Monday: 7 AM-4 PM | Tuesday: 7 AM-4 PM | Wednesday: 7 AM-4 PM | Thursday: 7 AM-4 PM | Friday: Closed | Saturday: Closed | Sunday: 7 AM-4 PM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",,,https://lh3.googleusercontent.com/-Q6JrYemOwQI/AAAAAAAAAAI/AAAAAAAAAAA/A-aNQJXhMDM/s44-p-k-no-ns-nd/photo.jpg,,True,110943880212355146991,Joffrey's جوفريز,https://www.google.com/maps/contrib/110943880212355146991,,,,,"https://www.google.com/maps/place/Joffrey%27s+%D8%AC%D9%88%D9%81%D8%B1%D9%8A%D8%B2/@26.313939299999998,50.1215358,14z/data=!4m8!1m2!2m1!1sJoffrey%27s+%D8%AC%D9%88%D9%81%D8%B1%D9%8A%D8%B2!3m4!1s0x3e49e72133b2b049:0x732693aae58c93d!8m2!3d26.313939299999998!4d50.1215358",ChIJSbCyMyHnST4RPclYrjppMgc,0x3e49e72133b2b049:0x732693aae58c93d,518592607855102269,518592607855102269,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Dose Cafe,,Coffee shop,Coffee shop,coffee shops,,"7706 حي, Gharb Al Dhahran, EKSA4646، 4646 129, Dhahran 34471",Gharb Al Dhahran,"7706 حي, EKSA4646، 4646 129",Dhahran,34471,,,Saudi Arabia,SA,26.305032699999998,50.1188092,Asia/Riyadh,,False,,,,,,,,,,,,,,,,,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}}",,,,,False,None,Dose Cafe,,,,,,"https://www.google.com/maps/place/Dose+Cafe/@26.305032699999998,50.1188092,14z/data=!4m8!1m2!2m1!1sDose+Cafe!3m4!1s0x3e49e7506de8c00f:0xf4ac991c4603dace!8m2!3d26.305032699999998!4d50.1188092",ChIJD8DobVDnST4RztoDRhyZrPQ,0x3e49e7506de8c00f:0xf4ac991c4603dace,17630634987961440974,None,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Joffrey's جوفريز,http://joffreysme.com/,Coffee shop,Coffee shop,coffee shops,+966 56 293 2563,"Building 9157, 9157 Dhahran Blvd, Saudi Aramco, Dhahran 34465",Saudi Aramco,"Building 9157, 9157 Dhahran Blvd",Dhahran,34465,,,Saudi Arabia,SA,26.313207199999997,50.128507199999994,Asia/Riyadh,,False,,,,,,,,,,,4.0,https://lh5.googleusercontent.com/p/AF1QipO4EMMpBOXlzsThOSaCCOiPLxRhhBQL5LUWlKR6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO4EMMpBOXlzsThOSaCCOiPLxRhhBQL5LUWlKR6=w1600-h1000-k-no,,"{""Monday"": ""7 AM-4 PM"", ""Tuesday"": ""7 AM-4 PM"", ""Wednesday"": ""7 AM-4 PM"", ""Thursday"": ""7 AM-4 PM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed"", ""Sunday"": ""7 AM-4 PM""}",Monday: 7 AM-4 PM | Tuesday: 7 AM-4 PM | Wednesday: 7 AM-4 PM | Thursday: 7 AM-4 PM | Friday: Closed | Saturday: Closed | Sunday: 7 AM-4 PM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",,,https://lh4.googleusercontent.com/-iIBLoDt8Zfk/AAAAAAAAAAI/AAAAAAAAAAA/FIIjz6Nq_kk/s44-p-k-no-ns-nd/photo.jpg,,True,113495763122277407833,Joffrey's جوفريز,https://www.google.com/maps/contrib/113495763122277407833,,,,,"https://www.google.com/maps/place/Joffrey%27s+%D8%AC%D9%88%D9%81%D8%B1%D9%8A%D8%B2/@26.313207199999997,50.128507199999994,14z/data=!4m8!1m2!2m1!1sJoffrey%27s+%D8%AC%D9%88%D9%81%D8%B1%D9%8A%D8%B2!3m4!1s0x3e49e77854fbb229:0x8056cbed7cd99399!8m2!3d26.313207199999997!4d50.128507199999994",ChIJKbL7VHjnST4RmZPZfO3LVoA,0x3e49e77854fbb229:0x8056cbed7cd99399,9247803105714213785,None,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Jamoka Cafe,,Coffee shop,Coffee shop,coffee shops,,"84PJ+3GR, Aljamiah District, Dhahran 34257",Aljamiah District,84PJ+3GR,Dhahran,34257,,,Saudi Arabia,SA,26.3352261,50.131254899999995,Asia/Riyadh,,False,4.6,36.0,"https://search.google.com/local/reviews?placeid=ChIJi2lPVaDlST4R9FmkDdjRtnk&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 2, ""2"": 1, ""3"": 0, ""4"": 4, ""5"": 29}",2.0,1.0,0.0,4.0,29.0,8.0,https://lh5.googleusercontent.com/p/AF1QipN6Fg4hG2IjLEnKOQMKE-S-ciMxAmtNIDwg9agG=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipN6Fg4hG2IjLEnKOQMKE-S-ciMxAmtNIDwg9agG=w1600-h1000-k-no,,"{""Monday"": ""5 AM-11 PM"", ""Tuesday"": ""5 AM-11 PM"", ""Wednesday"": ""5 AM-11 PM"", ""Thursday"": ""5 AM-11 PM"", ""Friday"": ""5 AM-11 PM"", ""Saturday"": ""5 AM-11 PM"", ""Sunday"": ""5 AM-11 PM""}",Monday: 5 AM-11 PM | Tuesday: 5 AM-11 PM | Wednesday: 5 AM-11 PM | Thursday: 5 AM-11 PM | Friday: 5 AM-11 PM | Saturday: 5 AM-11 PM | Sunday: 5 AM-11 PM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Dining options"": {""Dessert"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}}",,,,,False,None,Jamoka Cafe,,,https://hungerstation.com/ar/dhahran/ad-danah-al-shamaliyah/40990/jamoka?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action,,https://hungerstation.com/ar/dhahran/ad-danah-al-shamaliyah/40990/jamoka?utm_source=google&utm_medium=organic&utm_campaign=google_reserve_place_order_action,"https://www.google.com/maps/place/Jamoka+Cafe/@26.3352261,50.131254899999995,14z/data=!4m8!1m2!2m1!1sJamoka+Cafe!3m4!1s0x3e49e5a0554f698b:0x79b6d1d80da459f4!8m2!3d26.3352261!4d50.131254899999995",ChIJi2lPVaDlST4R9FmkDdjRtnk,0x3e49e5a0554f698b:0x79b6d1d80da459f4,8770428050222635508,8770428050222635508,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Notes,,Coffee shop,Coffee shop,coffee shops,,"538M+CH, Dhahran 34744",None,538M+CH,Dhahran,34744,,,Saudi Arabia,SA,26.166028299999997,50.083885099999996,Asia/Riyadh,,False,,,,,,,,,,,5.0,https://lh5.googleusercontent.com/p/AF1QipPqfcmTF_THYVaHm9ntLecqDjviZABe-NcHBhc=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOwqPsivDqo31kF40CR6L-XSSLkBNxIz5MhiBY=w1600-h1000-k-no,,"{""Monday"": ""4-11 PM"", ""Tuesday"": ""4-11 PM"", ""Wednesday"": ""4-11 PM"", ""Thursday"": ""4-11 PM"", ""Friday"": ""4-11 PM"", ""Saturday"": ""4-11 PM"", ""Sunday"": ""4-11 PM""}",Monday: 4-11 PM | Tuesday: 4-11 PM | Wednesday: 4-11 PM | Thursday: 4-11 PM | Friday: 4-11 PM | Saturday: 4-11 PM | Sunday: 4-11 PM,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Atmosphere"": {""Casual"": true}}",,,,,False,None,Notes,,,,,,"https://www.google.com/maps/place/Notes/@26.166028299999997,50.083885099999996,14z/data=!4m8!1m2!2m1!1sNotes!3m4!1s0x3e49df6c0f81a7cf:0xfb2cdf9b2a1278c!8m2!3d26.166028299999997!4d50.083885099999996",ChIJz6eBD2zfST4RjCehsvnNsg8,0x3e49df6c0f81a7cf:0xfb2cdf9b2a1278c,1131192928750872460,None,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Perfect coffee shop,,Coffee shop,Coffee shop,coffee shops,,"sasco, Al-Hasa Rd, Gharb Al Dhahran, Dammam 34472",Gharb Al Dhahran,"sasco, Al-Hasa Rd",Dammam,34472,,,Saudi Arabia,SA,26.285799599999997,50.1129834,Asia/Riyadh,,False,,,,,,,,,,,,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",,,,,False,None,Perfect coffee shop,,,,,,"https://www.google.com/maps/place/Perfect+coffee+shop/@26.285799599999997,50.1129834,14z/data=!4m8!1m2!2m1!1sPerfect+coffee+shop!3m4!1s0x3e49e7a9864ab213:0xaab07a1029c5454e!8m2!3d26.285799599999997!4d50.1129834",ChIJE7JKhqnnST4RTkXFKRB6sKo,0x3e49e7a9864ab213:0xaab07a1029c5454e,12299464792187684174,None,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",IKEA Cafe,,Coffee shop,Coffee shop,coffee shops,,"7266 Prince Faisal Bin Fahd Road, Al Dawhah Al Janubiyah, حي, 3200, Dhahran 34455",Al Dawhah Al Janubiyah,"7266 Prince Faisal Bin Fahd Road, حي, 3200",Dhahran,34455,,,Saudi Arabia,SA,26.3093856,50.1678728,Asia/Riyadh,,False,4.4,10.0,"https://search.google.com/local/reviews?placeid=ChIJ0w4nVyfnST4RzKgVBkQy608&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 8}",1.0,0.0,1.0,0.0,8.0,31.0,https://lh5.googleusercontent.com/p/AF1QipON6puTPXV98JK-83QVWJfIph3OIwzbOePY_v-T=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipON6puTPXV98JK-83QVWJfIph3OIwzbOePY_v-T=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Offerings"": {""Coffee"": true, ""Kids' menu"": true, ""Small plates"": true}, ""Dining options"": {""Dessert"": true}, ""Amenities"": {""Good for kids"": true, ""Toilets"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Groups"": true}, ""Payments"": {""Credit cards"": true}}",,,,,False,None,IKEA Cafe,,,,,,"https://www.google.com/maps/place/IKEA+Cafe/@26.3093856,50.1678728,14z/data=!4m8!1m2!2m1!1sIKEA+Cafe!3m4!1s0x3e49e72757270ed3:0x4feb32440615a8cc!8m2!3d26.3093856!4d50.1678728",ChIJ0w4nVyfnST4RzKgVBkQy608,0x3e49e72757270ed3:0x4feb32440615a8cc,5758751816264558796,5758751816264558796,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",مقهى سمره samrah cafe,,Cafe,Cafe,cafes,+966 56 426 6288,"، حي, Al Dawhah Al Janubiyah، مجمع الظهران شارع فيصل بن فهد, Dhahran",Al Dawhah Al Janubiyah,، حي، مجمع الظهران شارع فيصل بن فهد,Dhahran,None,,,Saudi Arabia,SA,26.3062977,50.171028299999996,Asia/Riyadh,,False,4.3,19.0,"https://search.google.com/local/reviews?placeid=ChIJu1fE-r_nST4RQUEr_JiThPk&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 2, ""2"": 0, ""3"": 1, ""4"": 3, ""5"": 13}",2.0,0.0,1.0,3.0,13.0,34.0,https://lh5.googleusercontent.com/p/AF1QipNgbEPXLs3GTejuipVjc7gXE4hgR9fg7FxiC65s=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNgbEPXLs3GTejuipVjc7gXE4hgR9fg7FxiC65s=w1600-h1000-k-no,,"{""Monday"": ""9 AM-1:30 AM"", ""Tuesday"": ""9 AM-1:30 AM"", ""Wednesday"": ""9 AM-1:30 AM"", ""Thursday"": ""9 AM-1:30 AM"", ""Friday"": ""2 PM-1:30 AM"", ""Saturday"": ""9 AM-1:30 AM"", ""Sunday"": ""9 AM-1:30 AM""}",Monday: 9 AM-1:30 AM | Tuesday: 9 AM-1:30 AM | Wednesday: 9 AM-1:30 AM | Thursday: 9 AM-1:30 AM | Friday: 2 PM-1:30 AM | Saturday: 9 AM-1:30 AM | Sunday: 9 AM-1:30 AM,,,OPERATIONAL,"{""Service options"": {""Kerbside pickup"": true, ""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Dining options"": {""Dessert"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Groups"": true}}",,,https://lh6.googleusercontent.com/-D31clqy64ow/AAAAAAAAAAI/AAAAAAAAAAA/MF8XlP_hTnA/s44-p-k-no-ns-nd/photo.jpg,,True,107420778833960413643,مقهى سمره samrah cafe,https://www.google.com/maps/contrib/107420778833960413643,,,,,"https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D8%B3%D9%85%D8%B1%D9%87+samrah+cafe/@26.3062977,50.171028299999996,14z/data=!4m8!1m2!2m1!1s%D9%85%D9%82%D9%87%D9%89+%D8%B3%D9%85%D8%B1%D9%87+samrah+cafe!3m4!1s0x3e49e7bffac457bb:0xf9849398fc2b4141!8m2!3d26.3062977!4d50.171028299999996",ChIJu1fE-r_nST4RQUEr_JiThPk,0x3e49e7bffac457bb:0xf9849398fc2b4141,17979657897644867905,-467086176064683711,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",مركاز,,Cafe,Cafe,cafes,,"855C+4G3, Mall of Dhahran Blvd, Al Dawhah Al Janubiyah, Dhahran 34457",Al Dawhah Al Janubiyah,"855C+4G3, Mall of Dhahran Blvd",Dhahran,34457,,,Saudi Arabia,SA,26.307753599999998,50.1713124,Asia/Riyadh,,False,2.6,70.0,"https://search.google.com/local/reviews?placeid=ChIJHbytgmTnST4RkX00O-h6keY&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 32, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 16}",32.0,7.0,7.0,8.0,16.0,121.0,https://lh5.googleusercontent.com/p/AF1QipOGwPmAZ-xskhk3Cgr1dvPKJl5ZmRuTf7w2uZWX=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOGwPmAZ-xskhk3Cgr1dvPKJl5ZmRuTf7w2uZWX=w1600-h1000-k-no,,,,,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Offerings"": {""Coffee"": true}, ""Dining options"": {""Dessert"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}}",,,,,False,None,مركاز,,,,,,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%A7%D8%B2/@26.307753599999998,50.1713124,14z/data=!4m8!1m2!2m1!1s%D9%85%D8%B1%D9%83%D8%A7%D8%B2!3m4!1s0x3e49e76482adbc1d:0xe6917ae83b347d91!8m2!3d26.307753599999998!4d50.1713124",ChIJHbytgmTnST4RkX00O-h6keY,0x3e49e76482adbc1d:0xe6917ae83b347d91,16614195638190767505,-1832548435518784111,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",Starbucks,http://starbucks.com/,Coffee shop,Coffee shop,coffee shops,+966 9200 02482,"Gharb Al Dhahran, 5549, Dhahran 34481",Gharb Al Dhahran,5549,Dhahran,34481,,,Saudi Arabia,SA,26.328777,50.109542499999996,Asia/Riyadh,,False,3.9,71.0,"https://search.google.com/local/reviews?placeid=ChIJ213rjg_kST4R8-LfWx8jLzY&q=coffee+shop,+Dhahran,+Eastern+Province,+Saudi+Arabia&authuser=0&hl=en&gl=SA",,"{""1"": 8, ""2"": 5, ""3"": 11, ""4"": 11, ""5"": 36}",8.0,5.0,11.0,11.0,36.0,5.0,https://lh5.googleusercontent.com/p/AF1QipMeaeQ32XN2jP1wA0iFJSAObgn70rTPeLzU1sUg=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMeaeQ32XN2jP1wA0iFJSAObgn70rTPeLzU1sUg=w1600-h1000-k-no,,"{""Monday"": ""6-10 AM,12:30-3 PM"", ""Tuesday"": ""6-10 AM,12:30-3 PM"", ""Wednesday"": ""6-10 AM,12:30-3 PM"", ""Thursday"": ""6-10 AM,12:30-3 PM"", ""Friday"": ""6-10 AM"", ""Saturday"": ""Closed"", ""Sunday"": ""6-10 AM,12:30-3 PM""}","Monday: 6-10 AM,12:30-3 PM | Tuesday: 6-10 AM,12:30-3 PM | Wednesday: 6-10 AM,12:30-3 PM | Thursday: 6-10 AM,12:30-3 PM | Friday: 6-10 AM | Saturday: Closed | Sunday: 6-10 AM,12:30-3 PM",,,OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Coffee"": true}, ""Dining options"": {""Breakfast"": true, ""Dessert"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",$$,,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",False,None,Starbucks,,,,,,"https://www.google.com/maps/place/Starbucks/@26.328777,50.109542499999996,14z/data=!4m8!1m2!2m1!1sStarbucks!3m4!1s0x3e49e40f8eeb5ddb:0x362f231f5bdfe2f3!8m2!3d26.328777!4d50.109542499999996",ChIJ213rjg_kST4R8-LfWx8jLzY,0x3e49e40f8eeb5ddb:0x362f231f5bdfe2f3,3904378019545866995,3904378019545866995,
"coffee shop, Dhahran, Eastern Province, Saudi Arabia",مقلط ابو شداد,,Coffee shop,Coffee shop,coffee shops,+966 50 334 8601,"KFUPM, 3946, 7238, Dhahran 34463",KFUPM,"3946, 7238",Dhahran,34463,,,Saudi Arabia,SA,26.3150645,50.143167,Asia/Riyadh,,False,,,,,,,,,,,,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,OPERATIONAL,"{""Offerings"": {""Coffee"": true}}",,,,,False,None,مقلط ابو شداد,,,,,,"https://www.google.com/maps/place/%D9%85%D9%82%D9%84%D8%B7+%D8%A7%D8%A8%D9%88+%D8%B4%D8%AF%D8%A7%D8%AF/@26.3150645,50.143167,14z/data=!4m8!1m2!2m1!1s%D9%85%D9%82%D9%84%D8%B7+%D8%A7%D8%A8%D9%88+%D8%B4%D8%AF%D8%A7%D8%AF!3m4!1s0x3e49e7290535c2d3:0xd967037091474b42!8m2!3d26.3150645!4d50.143167",ChIJ08I1BSnnST4RQktHkXADZ9k,0x3e49e7290535c2d3:0xd967037091474b42,15665493610840148802,None,
